voltage,current,temperature,time,battery_type,power,voltage_drop_rate,temp_change_rate,current_spike,soc,soh,risk
10.3972,6.6474,26.5786,173.9577,Lead-acid,69.1140,0.00803,0.07751,2.5942,81.6675,80.9578,Medium
10.3006,5.1988,29.6423,114.1130,Li-ion,53.5502,0.01290,0.33854,2.5385,78.0615,84.7785,Medium
11.4168,4.9322,27.5068,481.1090,NiMH,56.3104,0.02517,0.23603,1.0548,56.8851,64.3368,Medium
13.0456,3.4857,26.3614,238.2918,Lead-acid,45.4727,0.00820,0.26467,0.6114,81.1650,78.0819,Low
12.3805,6.0372,57.5012,456.8651,Li-ion,74.7436,0.04937,0.49788,4.3560,21.8275,48.2094,High
11.1026,9.4054,32.3504,365.2617,Lead-acid,104.4244,0.00447,0.06529,0.5192,87.9873,68.1444,Low
13.3175,3.2479,26.7310,486.3201,Lead-acid,43.2535,0.00101,0.01027,2.1977,98.2803,66.1664,Medium
12.4872,8.8455,22.5577,55.5461,NiMH,110.4560,0.00601,0.40933,0.6566,84.9841,87.9575,Low
13.8870,5.9799,25.6256,17.0418,Li-ion,83.0434,0.00584,0.40875,2.9195,86.7401,94.5442,Medium
10.0140,8.2650,54.8419,146.6844,Li-ion,82.7661,0.04528,0.17142,4.8362,28.3839,66.7575,High
13.4593,5.1532,34.5397,132.4848,Li-ion,69.3586,0.00233,0.07925,1.7605,94.8460,81.2504,Medium
12.5577,9.9370,58.2452,12.9985,NiMH,124.7862,0.03577,0.45317,4.6039,35.3588,71.7818,High
10.6118,3.7112,55.3612,199.1083,Lead-acid,39.3822,0.03388,0.08831,3.9157,28.2497,68.0398,High
11.2656,4.2003,26.1145,67.9698,Lead-acid,47.3186,0.00732,0.01289,0.6067,83.6550,85.0761,Low
13.4654,6.0927,56.5944,417.7082,NiMH,82.0403,0.03470,0.39715,3.6532,36.7043,53.5916,High
11.8257,3.2026,56.1143,18.7783,NiMH,37.8733,0.03651,0.29877,4.9937,38.5061,73.6774,High
12.8698,6.2479,54.7703,315.1174,Lead-acid,80.4096,0.04676,0.06523,3.2339,0.0000,60.0629,High
10.0444,5.4117,59.2828,173.9155,Lead-acid,54.3573,0.03417,0.35178,4.6941,25.8195,68.4828,High
10.3343,5.4882,55.6649,55.8329,NiMH,56.7168,0.03241,0.13796,4.1011,42.9046,75.4188,High
12.2598,6.9429,33.9168,282.0368,Lead-acid,85.1181,0.00178,0.01917,0.7816,93.7408,71.6556,Low
12.2907,9.2903,54.0144,469.0548,Lead-acid,114.1845,0.04117,0.45936,4.8211,8.0140,51.5704,High
12.6484,5.1574,31.5136,138.2160,NiMH,65.2324,0.01210,0.17837,0.3029,78.8087,82.0340,Low
10.5319,8.7971,44.5023,35.2448,Lead-acid,92.6504,0.02808,0.49021,0.8194,38.7690,78.2521,Medium
11.0794,6.5390,47.8599,50.9597,Li-ion,72.4485,0.02834,0.04394,2.0168,53.6448,75.8485,Medium
11.4364,1.2830,37.7396,422.8757,Lead-acid,14.6726,0.01073,0.26127,1.9038,77.2647,66.2962,Medium
11.2818,5.1338,59.5210,343.2505,Lead-acid,57.9183,0.04162,0.41418,3.0805,8.4114,56.7471,High
11.2008,9.6587,53.2878,77.0905,Lead-acid,108.1858,0.04731,0.13656,3.1571,0.0000,71.7494,High
11.1322,8.2744,59.7140,385.5433,Li-ion,92.1127,0.04354,0.05953,3.5890,30.9172,52.3370,High
12.3589,5.7592,25.1569,421.9906,NiMH,71.1776,0.00858,0.41102,1.4561,82.7844,70.8478,Low
12.6708,7.2234,57.1162,165.1663,NiMH,91.5268,0.04191,0.09434,3.6643,24.8871,67.7832,High
11.7701,5.3221,30.9003,48.9836,Lead-acid,62.6409,0.02380,0.48735,2.5397,46.3500,87.7222,Medium
11.9777,6.3472,54.6931,102.5050,NiMH,76.0247,0.04996,0.15689,4.6800,11.2565,73.6698,High
12.6050,5.1559,57.7350,307.3062,Li-ion,64.9902,0.04688,0.48467,4.6688,24.6340,56.4661,High
13.3716,4.4934,52.1281,51.5654,Li-ion,60.0839,0.03167,0.08719,3.3914,48.0443,74.1433,High
13.4503,4.7713,54.9033,409.7328,Lead-acid,64.1756,0.04936,0.37519,4.5783,0.0000,57.8946,High
10.7392,8.2762,29.1957,332.1580,Lead-acid,88.8803,0.00701,0.09368,2.4516,82.7605,72.0822,Medium
12.9770,3.1735,23.1704,282.5687,Li-ion,41.1821,0.02298,0.26033,2.6998,62.2067,78.7448,Medium
11.1192,3.2607,51.3038,292.0976,NiMH,36.2563,0.03817,0.40921,3.8518,33.8307,66.6814,High
11.7084,3.6061,54.4134,428.3951,NiMH,42.2213,0.03425,0.04693,3.2466,39.5408,56.4180,High
11.5404,2.2563,51.3570,46.5679,NiMH,26.0391,0.04521,0.27549,4.0021,23.4275,77.7667,High
12.9524,3.4496,34.0456,195.8621,NiMH,44.6811,0.01302,0.15067,2.6162,75.6058,78.3194,Medium
10.4606,9.1855,51.9229,326.3474,NiMH,96.0857,0.03771,0.37874,3.7891,31.2563,59.3093,High
13.4816,6.8418,29.0389,30.6296,Lead-acid,92.2381,0.00886,0.06282,2.4078,79.7841,87.9960,Medium
13.3045,2.8361,34.4641,85.9558,NiMH,37.7328,0.00550,0.49641,1.8427,87.6188,82.0253,Medium
11.3608,1.8649,22.3712,432.1277,Li-ion,21.1862,0.00682,0.16647,0.6967,90.7735,72.2475,Low
11.4631,2.9682,28.0950,158.7507,Lead-acid,34.0245,0.01227,0.01005,0.6628,74.0092,83.8158,Low
12.9353,4.4997,27.0330,480.6848,Li-ion,58.2042,0.00818,0.40113,0.7038,84.8457,66.4718,Low
10.2043,8.0052,27.1115,45.7967,NiMH,81.6872,0.00237,0.24437,2.8148,92.5434,87.9336,Medium
13.2965,6.6355,34.6807,479.2856,Lead-acid,88.2292,0.02399,0.30282,1.5821,44.8482,63.5194,Medium
10.7637,3.3587,26.5368,237.0785,Li-ion,36.1521,0.00976,0.24225,1.1850,81.8036,79.8443,Low
12.5557,3.9288,33.9261,374.3039,Lead-acid,49.3287,0.01265,0.44631,0.7021,72.8373,69.9536,Low
10.8257,1.9258,44.9305,308.2342,Lead-acid,20.8486,0.00659,0.36709,0.6632,83.7118,65.7191,Medium
12.2992,4.5189,22.1204,248.4684,NiMH,55.5786,0.00644,0.27332,0.8946,88.9237,81.8263,Low
12.5600,5.7910,22.4510,345.4610,Li-ion,72.7352,0.00631,0.42300,1.4843,89.1297,75.2140,Low
11.1060,6.2605,33.7251,105.3173,NiMH,69.5288,0.00587,0.46556,1.4449,87.8108,80.9250,Low
11.9309,6.3532,58.4818,58.4074,Li-ion,75.7992,0.04322,0.32080,3.1660,29.9073,71.1361,High
13.5037,8.1416,28.8959,78.1964,Lead-acid,109.9421,0.01765,0.38615,1.2857,58.2424,84.2903,Medium
13.2988,5.0776,33.7023,405.1794,NiMH,67.5252,0.01263,0.37581,0.3855,75.8586,65.4502,Low
12.2531,7.7456,32.3555,12.7795,NiMH,94.9080,0.01974,0.47059,0.9086,61.5725,86.6781,Medium
10.5501,0.7290,27.5560,52.3250,Lead-acid,7.6914,0.01868,0.10153,2.7372,58.8090,88.8871,Medium
11.3319,9.5917,28.3828,17.5135,NiMH,108.6916,0.00771,0.46921,1.3042,84.9021,86.6012,Low
12.6865,9.1154,33.9969,419.2638,NiMH,115.6423,0.00563,0.33782,0.0041,85.3821,63.6657,Low
10.5191,8.7982,27.8480,109.0187,Li-ion,92.5489,0.00193,0.24783,1.2528,91.9175,86.3645,Low
12.0802,5.9330,24.3786,429.8333,NiMH,71.6717,0.01797,0.25727,0.4223,65.5933,71.8058,Medium
11.7623,5.8504,55.9869,393.4347,Lead-acid,68.8142,0.04720,0.22228,4.7329,0.0000,57.4901,High
13.4227,2.7527,58.7761,417.4020,Lead-acid,36.9491,0.04533,0.17104,3.7337,3.5595,55.1485,High
10.2099,8.5075,38.6172,120.5047,Lead-acid,86.8608,0.02080,0.03077,1.6452,51.2803,76.8089,Medium
11.8148,6.4993,25.6978,185.4795,Li-ion,76.7877,0.01132,0.12746,1.7032,81.6746,82.9746,Medium
10.9733,6.0943,33.7965,266.7416,NiMH,66.8741,0.00223,0.20393,1.2667,93.0059,73.2434,Low
11.8688,9.3081,52.4249,237.4850,Li-ion,110.4755,0.04840,0.11041,3.8326,24.2083,66.1618,High
12.8084,0.9349,34.4665,90.4361,NiMH,11.9745,0.00509,0.07882,0.7830,91.8443,84.6658,Low
10.5711,6.2719,32.0164,392.8429,NiMH,66.3014,0.01051,0.02705,1.4292,77.8902,69.9878,Low
11.1191,2.4338,33.4163,77.1944,Li-ion,27.0614,0.02547,0.48821,1.8345,58.9782,86.6029,Medium
10.2519,9.5930,55.4066,62.4884,NiMH,98.3458,0.03689,0.45040,3.8372,32.4512,71.4752,High
11.7117,9.3491,25.9625,466.1138,NiMH,109.4934,0.02411,0.49357,0.2400,56.7101,69.3693,Medium
13.7645,4.5179,30.0502,458.7634,Lead-acid,62.1867,0.00675,0.03521,1.3104,82.9968,64.9479,Low
11.8146,1.9954,21.3764,162.7023,Li-ion,23.5747,0.00843,0.16895,0.5643,88.0745,86.9469,Low
12.8890,8.5279,58.8547,221.1356,Li-ion,109.9158,0.04537,0.06101,3.3045,29.0111,59.8377,High
11.7497,6.4745,49.0459,300.7112,NiMH,76.0733,0.00999,0.02363,0.2751,81.2538,66.7496,Medium
11.6536,4.3884,26.2837,234.7890,Li-ion,51.1413,0.00417,0.42767,2.6966,93.0403,80.8894,Medium
10.7421,0.6778,20.0108,429.8464,Lead-acid,7.2814,0.00993,0.39025,0.5686,77.5777,71.4771,Low
11.6825,8.9346,55.7059,242.9337,Li-ion,104.3786,0.03358,0.29157,4.4830,44.1780,59.7816,High
10.7529,9.8861,34.2134,441.9969,Lead-acid,106.3041,0.00889,0.25119,0.8447,76.3895,63.7291,Low
13.7069,8.7531,21.6856,411.8656,Li-ion,119.9787,0.00176,0.01673,1.4234,94.5757,70.7125,Low
11.9827,5.5429,50.7849,184.5713,Li-ion,66.4189,0.04327,0.09184,4.4752,33.3125,66.4443,High
12.3503,2.0737,34.3319,110.8576,NiMH,25.6109,0.01661,0.36381,2.3398,70.6631,82.1072,Medium
12.4183,3.6061,27.4720,158.3488,Li-ion,44.7815,0.00137,0.31538,0.2686,97.4953,85.6217,Low
11.5854,2.5333,42.2518,220.7518,Lead-acid,29.3489,0.02945,0.12520,2.7371,35.3867,74.2151,Medium
12.7979,5.0125,56.0589,25.7215,Lead-acid,64.1499,0.04097,0.49011,4.6699,10.5506,75.3627,High
10.2301,7.9107,57.6503,378.1649,Lead-acid,80.9277,0.03272,0.20248,4.7654,28.9388,57.3756,High
10.6665,1.1344,32.9780,437.1870,Lead-acid,12.1001,0.01783,0.31426,1.2079,61.9384,67.7392,Medium
13.5940,4.4018,41.4328,457.4235,Li-ion,59.8387,0.00984,0.01339,1.5608,84.2621,59.7286,Medium
12.3431,2.6032,35.2900,222.5458,Lead-acid,32.1315,0.02247,0.14022,1.4324,53.1974,77.3529,Medium
10.5109,1.7658,58.7968,139.6086,NiMH,18.5599,0.04942,0.09176,3.4133,13.4426,67.5778,High
13.4834,6.5732,51.2244,291.7638,Li-ion,88.6294,0.04247,0.06334,4.6266,31.5604,61.3637,High
10.1475,1.8451,22.2343,330.3774,NiMH,18.7233,0.00911,0.24090,1.3872,85.4456,73.8411,Low
10.5203,4.9720,29.1989,340.9930,Lead-acid,52.3068,0.00574,0.06190,0.6655,84.0239,71.6988,Low
10.4858,7.7770,59.6689,391.9734,Lead-acid,81.5477,0.03315,0.23800,3.9300,24.9252,56.0849,High
11.1928,1.8793,51.0217,45.6228,Lead-acid,21.0348,0.03319,0.24537,3.8428,26.7510,76.1213,High
13.5376,7.8499,34.4389,150.0981,NiMH,106.2692,0.00366,0.09158,0.6593,89.8193,81.3008,Low
11.2528,6.5980,32.5415,415.3543,NiMH,74.2453,0.01235,0.09076,2.2033,77.5789,67.8752,Medium
11.4900,2.6809,58.8837,327.1966,Li-ion,30.8041,0.03181,0.12372,4.6132,52.0851,55.0823,High
12.7568,3.6413,31.2123,230.6843,NiMH,46.4510,0.02623,0.13638,1.0102,53.0577,75.3101,Medium
10.8142,4.4182,24.7798,413.6182,Lead-acid,47.7791,0.01262,0.32656,0.0966,70.4346,70.9416,Low
10.1812,0.7831,55.4592,422.2248,NiMH,7.9730,0.03976,0.30246,3.7898,33.5578,58.6003,High
10.6565,3.8363,21.0262,114.3972,Li-ion,40.8812,0.00889,0.37665,0.9155,86.5494,89.0933,Low
10.7854,0.8115,20.2821,333.2965,Li-ion,8.7527,0.00778,0.30066,0.6469,87.6490,80.2155,Low
13.4585,9.6878,23.1010,344.2779,NiMH,130.3836,0.01012,0.24231,0.7699,77.4464,72.2145,Low
11.3112,1.3665,30.4532,131.6272,NiMH,15.4570,0.00156,0.18431,1.2539,96.8474,84.3047,Low
11.5723,1.1322,21.8540,407.8757,Li-ion,13.1021,0.02064,0.13486,1.6245,67.9551,76.5535,Medium
11.0921,6.7916,29.4640,167.6027,NiMH,75.3331,0.02950,0.11321,2.0879,48.9681,80.1718,Medium
12.1552,3.1851,49.2089,173.5388,Lead-acid,38.7161,0.02639,0.04288,0.9649,40.9484,69.7528,Medium
11.4468,6.7627,25.0292,393.3889,NiMH,77.4110,0.02090,0.40703,1.8159,62.1958,70.0849,Medium
11.9646,9.1474,56.2033,47.5359,Li-ion,109.4447,0.04195,0.09611,3.9797,33.2084,71.2987,High
13.6092,8.2280,32.9625,467.5383,Lead-acid,111.9774,0.00685,0.36335,1.4440,80.9036,61.6911,Low
11.7040,1.6011,32.7837,427.1105,Li-ion,18.7388,0.00604,0.44624,1.0151,88.1525,66.6514,Low
10.2063,4.1381,27.7210,238.0229,Li-ion,42.2342,0.01374,0.03003,0.5460,76.7882,81.3114,Low
13.1801,7.4286,22.1611,192.8340,NiMH,97.9092,0.01048,0.47524,1.3713,79.4232,82.1479,Low
11.3707,9.8783,33.0627,447.4941,Li-ion,112.3232,0.00311,0.49346,1.4885,89.8619,67.4224,Low
13.9978,0.8725,55.1795,209.2570,Li-ion,12.2131,0.03356,0.02703,4.3059,46.6124,63.4198,High
13.2431,7.8618,55.9249,309.4943,Li-ion,104.1148,0.03596,0.36526,3.5451,40.5587,58.3590,High
13.0748,1.6366,40.7038,120.0139,Li-ion,21.3982,0.01879,0.31786,2.4004,70.8567,76.7267,Medium
13.9004,8.3857,20.3787,68.9361,Lead-acid,116.5647,0.00855,0.35922,1.6500,76.9776,86.1142,Medium
13.7790,6.9270,29.6816,470.6977,Lead-acid,95.4468,0.01750,0.08019,1.3454,58.8551,65.6209,Medium
12.4845,9.6095,26.6850,344.4502,Lead-acid,119.9703,0.01366,0.16726,0.9206,68.7862,74.3223,Low
10.3599,2.8952,55.4504,209.0350,NiMH,29.9937,0.04559,0.01130,4.1578,21.6503,68.5234,High
13.0566,3.2497,23.0663,68.7923,Li-ion,42.4308,0.01423,0.25372,1.1510,76.6439,89.0564,Low
13.9555,5.9509,39.8210,107.8699,Li-ion,83.0478,0.02212,0.13372,1.1140,63.5280,78.0836,Medium
13.6107,9.1387,23.9874,339.9174,NiMH,124.3841,0.02478,0.01204,0.9068,55.8503,71.8398,Medium
10.9945,8.6477,55.9689,71.5686,Li-ion,95.0766,0.04596,0.29102,3.2056,26.1224,68.5085,High
11.5823,7.5052,29.4464,442.7177,Lead-acid,86.9276,0.00361,0.23029,0.9860,89.0461,63.8844,Low
10.5673,0.6210,21.0349,242.5543,Lead-acid,6.5621,0.00360,0.17369,2.8418,90.8030,78.5672,Medium
13.7385,0.8251,26.2881,453.9471,Li-ion,11.3362,0.02482,0.19866,1.7091,59.8879,69.8220,Medium
13.7734,2.2139,47.0893,148.2017,Lead-acid,30.4925,0.00931,0.16198,1.6805,80.8617,75.7945,Medium
11.0767,9.7783,43.2099,286.7504,Lead-acid,108.3110,0.02064,0.28623,0.0955,53.3885,65.2408,Medium
12.1671,3.2108,25.6920,99.5078,NiMH,39.0667,0.01644,0.38647,2.8904,69.3879,89.2973,Medium
12.2583,1.1518,31.8019,384.9271,Li-ion,14.1191,0.00441,0.11151,0.1889,91.6558,73.1206,Low
11.5919,7.1085,28.3512,107.3236,NiMH,82.4014,0.01152,0.05437,2.3066,77.9660,86.4212,Medium
10.2148,4.6523,30.8625,420.9506,NiMH,47.5226,0.00801,0.17689,1.4615,85.5962,70.3651,Low
11.7338,5.7765,54.8616,449.8760,NiMH,67.7802,0.03129,0.28722,3.5065,44.3810,56.8951,High
11.1767,2.1855,29.0508,344.5028,NiMH,24.4272,0.01187,0.10162,1.4464,77.6487,73.3816,Low
13.0548,9.0861,26.6849,95.6590,Li-ion,118.6174,0.00334,0.18985,2.8867,89.7847,86.6132,Medium
11.1988,9.8808,52.0305,428.1294,NiMH,110.6530,0.03886,0.31090,3.4524,31.6555,56.7060,High
12.9329,3.2645,25.4873,237.7036,Li-ion,42.2194,0.00413,0.26010,1.1582,91.9681,82.1682,Low
11.2914,8.8939,55.1601,109.9960,Li-ion,100.4250,0.04168,0.40410,3.8664,32.5340,68.6591,High
11.9825,9.7368,33.6737,471.3773,NiMH,116.6705,0.00976,0.33896,0.6408,80.6499,62.2406,Low
11.9719,7.6477,38.0776,198.6739,Li-ion,91.5577,0.02343,0.06639,1.7288,59.3397,75.1874,Medium
12.9832,5.9940,30.8492,32.1920,Lead-acid,77.8209,0.00654,0.17882,1.2247,81.9530,89.0301,Low
10.4763,2.6828,25.9719,393.7235,NiMH,28.1062,0.00293,0.47513,1.2957,92.3420,72.3330,Low
11.3946,8.7691,47.1411,214.6118,Li-ion,99.9198,0.01698,0.29080,0.3609,70.7830,70.6788,Medium
13.8502,6.2555,21.0163,98.3835,Lead-acid,86.6400,0.02744,0.35717,1.4270,39.2198,86.6242,Medium
12.1886,6.2218,24.2443,55.3500,NiMH,75.8348,0.01217,0.13503,1.1157,75.7757,90.3425,Low
12.5092,0.6239,52.3647,27.6967,NiMH,7.8049,0.03119,0.11185,3.2967,44.9235,79.9936,High
11.7398,6.5750,30.9022,397.8241,Li-ion,77.1884,0.01376,0.03811,0.9223,76.9981,69.6360,Low
13.0260,8.2044,27.1466,310.7952,Lead-acid,106.8708,0.00888,0.22271,0.6346,77.5463,71.5556,Low
11.5001,0.7419,27.1088,222.7872,Lead-acid,8.5322,0.00297,0.16870,2.7411,92.1032,80.3287,Medium
11.9541,9.1007,23.0540,424.5908,Lead-acid,108.7909,0.00988,0.05523,0.3960,75.0604,67.8337,Low
10.9529,9.1233,49.2165,147.5431,Lead-acid,99.9263,0.01645,0.34447,2.9282,60.4928,74.3948,Medium
13.4361,6.8291,56.5051,422.4891,NiMH,91.7566,0.03447,0.22302,3.2248,39.4910,53.5678,High
12.0756,3.1985,34.0211,48.6414,Lead-acid,38.6233,0.00416,0.10619,1.4212,91.7133,83.7410,Low
10.0675,1.5082,51.8455,307.6398,Li-ion,15.1843,0.03407,0.13434,4.4385,45.8911,62.8390,High
11.6545,5.0502,53.2126,219.7003,NiMH,58.8577,0.04253,0.44062,4.0949,27.6078,67.7710,High
13.3935,7.4103,27.5273,355.8299,Lead-acid,99.2502,0.00956,0.26415,0.7074,76.9629,74.0798,Low
13.2700,1.8136,57.3283,476.1056,Lead-acid,24.0667,0.03507,0.47344,4.4304,24.8255,51.4376,High
10.7617,1.0977,55.6620,108.0887,NiMH,11.8131,0.04651,0.08017,4.4872,21.8573,69.5805,High
13.0705,0.7557,22.9970,366.3345,NiMH,9.8774,0.01496,0.47206,0.2699,73.1014,76.0206,Low
11.5498,4.3720,49.0084,351.2434,Li-ion,50.4952,0.01906,0.07787,2.7996,68.4579,59.5375,Medium
12.2112,8.1698,50.8987,373.9462,NiMH,99.7625,0.04424,0.03450,4.9659,23.1879,62.0994,High
13.9709,2.8061,31.6875,265.3412,Lead-acid,39.2032,0.01115,0.34580,0.8393,73.8665,74.0069,Low
13.0855,6.8977,57.6503,66.8076,Lead-acid,90.2594,0.03365,0.19747,3.2746,24.1462,74.6539,High
13.3226,1.4967,24.0497,362.1955,NiMH,19.9398,0.00948,0.06769,0.2057,81.7433,72.6222,Low
10.8712,1.5728,22.9809,320.1254,Lead-acid,17.0984,0.01343,0.16901,1.2955,69.5116,74.5597,Low
13.9697,3.7269,55.7821,125.8033,Lead-acid,52.0630,0.03184,0.27214,3.1482,32.0725,71.6319,High
11.9846,5.3524,23.9442,37.1652,Li-ion,64.1467,0.01465,0.43109,0.9413,74.1110,90.3578,Low
13.6002,5.3177,29.3473,336.7775,Lead-acid,72.3212,0.01029,0.16983,0.1869,76.8010,72.4134,Low
10.2037,5.3196,56.9956,58.2759,Lead-acid,54.2797,0.04272,0.32753,4.5149,8.4739,74.3049,High
12.2010,7.5735,23.6108,186.4042,NiMH,92.4039,0.00864,0.23168,0.5626,84.1240,79.6661,Low
10.3822,3.8146,33.0451,290.3575,NiMH,39.6033,0.00918,0.14818,2.7041,81.9444,71.6920,Medium
13.8391,6.5592,58.4031,148.0668,Li-ion,90.7725,0.04089,0.43641,4.5631,35.8030,66.7832,High
12.9337,7.8322,53.1522,19.8136,Lead-acid,101.2989,0.03594,0.20885,3.4676,19.9875,76.9516,High
10.1755,4.9373,55.8690,272.1406,Li-ion,50.2394,0.03360,0.37192,3.8509,45.0231,63.5613,High
12.4561,7.3344,54.7941,335.2092,NiMH,91.3578,0.03823,0.23609,3.2021,32.5195,59.8380,High
13.1346,5.6208,52.3090,192.0544,NiMH,73.8269,0.04911,0.39586,3.2416,15.2608,69.1430,High
11.1888,5.7475,55.7149,155.7976,NiMH,64.3076,0.04197,0.44871,4.3964,27.3614,66.4069,High
13.1036,4.8434,20.4884,68.9804,NiMH,63.4656,0.00586,0.26392,1.2906,87.3598,86.1244,Low
13.7569,1.5957,25.9952,485.4963,NiMH,21.9526,0.01474,0.09750,0.8043,76.1605,66.7358,Low
12.7474,6.5147,31.4804,321.7441,Lead-acid,83.0449,0.02437,0.25613,1.9595,45.7484,70.3192,Medium
13.6258,3.3522,46.3004,273.2269,Lead-acid,45.6765,0.01547,0.28090,0.2455,64.4855,67.4853,Medium
11.3252,1.0782,21.4512,372.8317,Lead-acid,12.2110,0.00504,0.34046,2.2226,89.8183,70.9079,Medium
13.6652,7.1314,39.1245,363.9806,Li-ion,97.4521,0.02039,0.11645,0.8611,65.9277,69.0088,Medium
10.4752,5.1461,49.0411,252.8281,NiMH,53.9067,0.02851,0.34405,2.8996,47.9798,68.5643,Medium
10.9261,3.1269,52.2349,422.3189,Li-ion,34.1647,0.03503,0.27960,4.6107,45.3126,58.0331,High
12.5985,6.3545,49.7318,211.5270,NiMH,80.0568,0.02475,0.25324,0.3062,56.3977,70.9230,Medium
10.1713,1.6228,20.5556,405.4808,Li-ion,16.5057,0.00178,0.33699,1.1817,96.4537,75.2918,Low
11.8030,9.0611,59.4308,205.0906,NiMH,106.9484,0.04494,0.11108,4.9674,20.6434,64.4432,High
11.7778,0.7129,59.0579,419.7773,Lead-acid,8.3967,0.04805,0.25679,3.2128,0.0000,54.4913,High
12.2259,3.1549,40.9110,221.6616,Lead-acid,38.5710,0.00801,0.30912,0.4120,83.5402,72.2175,Medium
10.4767,3.2111,24.9838,24.1206,NiMH,33.6419,0.01991,0.30565,0.7680,65.4780,91.2108,Medium
13.1648,1.8503,34.7662,298.9159,Lead-acid,24.3592,0.01956,0.03384,1.4335,59.2763,74.2346,Medium
13.5488,1.7396,44.6587,373.8678,Lead-acid,23.5696,0.01015,0.06897,1.1329,78.0905,66.1732,Medium
10.7981,7.5876,21.5769,49.7662,Lead-acid,81.9316,0.00270,0.05493,2.5521,93.0426,85.5134,Medium
10.2682,9.7813,20.1463,162.8018,NiMH,100.4360,0.02122,0.10196,0.4435,60.7903,83.0923,Medium
11.5258,8.7674,34.1495,83.1981,Lead-acid,101.0513,0.02794,0.18920,2.3254,36.8614,83.5563,Medium
12.2817,4.6857,33.5596,387.0249,Lead-acid,57.5480,0.00372,0.39128,1.0175,90.2404,67.4531,Low
12.7474,7.2767,21.9981,357.1421,Lead-acid,92.7590,0.00553,0.37069,1.0395,84.3727,70.6640,Low
11.4551,5.2337,58.5725,371.9279,Lead-acid,59.9531,0.04964,0.20937,4.9515,0.0000,56.1750,High
13.9099,0.6629,20.1778,408.4470,Lead-acid,9.2203,0.00841,0.34028,0.4121,83.0844,73.4939,Low
11.8311,4.6701,31.5852,183.4607,Lead-acid,55.2529,0.01043,0.23965,2.1290,75.1214,81.1927,Medium
11.2730,5.4817,59.9448,205.3109,Lead-acid,61.7950,0.03173,0.10126,4.3044,30.8916,63.6004,High
10.4992,2.5688,55.1391,50.7415,Li-ion,26.9709,0.04115,0.39588,3.4834,36.7634,71.8104,High
12.3858,6.6280,54.3313,18.4708,NiMH,82.0924,0.04225,0.48444,4.7454,24.9513,75.0491,High
13.1729,4.2728,58.2170,397.3870,Li-ion,56.2847,0.04530,0.43286,3.2422,29.1704,51.8818,High
10.9261,7.8316,42.4417,459.4615,NiMH,85.5687,0.02164,0.39985,0.9548,58.4953,61.6436,Medium
13.8331,3.0271,27.3150,230.2476,Li-ion,41.8737,0.00938,0.39094,2.8285,85.6088,80.3164,Medium
13.2115,2.5948,54.5633,321.7622,Li-ion,34.2815,0.04715,0.26380,3.4503,27.3148,57.7730,High
10.8725,7.6096,30.3697,370.3063,Li-ion,82.7361,0.01938,0.01447,0.4272,68.2103,71.9851,Medium
11.4965,4.8991,28.3699,342.9822,NiMH,56.3224,0.01063,0.34831,0.3315,78.5769,75.6746,Low
10.2457,4.9950,31.2414,92.8488,NiMH,51.1774,0.01118,0.03529,0.8456,80.9615,85.7823,Low
13.3348,7.6091,54.6163,266.8982,Li-ion,101.4653,0.03401,0.10988,4.5737,43.3574,60.5591,High
12.3010,9.1552,27.7530,171.0554,NiMH,112.6174,0.00541,0.40151,1.7986,89.0586,79.8941,Medium
10.7224,0.9153,47.0455,181.3371,NiMH,9.8146,0.00688,0.33105,0.3738,86.9200,71.6894,Medium
10.9146,6.7936,55.5982,86.1887,Lead-acid,74.1492,0.04288,0.13346,4.6854,5.2719,72.4990,High
10.7978,8.9042,20.9147,267.6489,Lead-acid,96.1460,0.00492,0.31907,0.2059,87.1987,78.3109,Low
11.3092,6.0049,30.9503,446.9931,Li-ion,67.9109,0.01131,0.29997,0.3700,78.8950,68.0989,Low
12.1875,1.7860,59.6517,490.2633,Lead-acid,21.7668,0.03171,0.01405,4.3551,30.4684,51.1349,High
11.4157,1.3841,28.3211,303.0415,NiMH,15.8005,0.00671,0.16897,0.0394,87.5759,74.8698,Low
11.2812,7.2833,41.8213,252.6849,Li-ion,82.1650,0.00955,0.28986,0.6536,82.9276,68.1219,Medium
12.4262,3.2052,48.8725,297.3754,Lead-acid,39.8289,0.01617,0.16817,0.5835,62.4232,63.5097,Medium
13.4529,7.9845,58.8704,372.7501,Li-ion,107.4142,0.03122,0.26220,4.7228,49.8934,53.0783,High
10.9149,2.9971,28.8689,467.8217,Lead-acid,32.7133,0.00680,0.41888,2.5852,83.8449,65.2996,Medium
11.3173,6.3211,36.7288,408.1179,Lead-acid,71.5382,0.02821,0.14226,0.2214,36.2172,63.2407,Medium
11.1117,4.4906,31.3094,229.9421,Lead-acid,49.8982,0.01328,0.01253,1.8423,68.7519,74.6746,Medium
12.3035,2.8030,24.3717,194.2671,Lead-acid,34.4871,0.01073,0.41008,0.7365,75.6505,79.7955,Low
12.9239,4.5901,35.7164,146.3456,Li-ion,59.3223,0.02815,0.44100,2.6030,54.3461,79.3037,Medium
11.6208,2.8886,31.7171,469.0664,NiMH,33.5676,0.02359,0.09178,2.4710,60.1753,63.7416,Medium
11.8693,0.9194,53.4841,33.9380,Li-ion,10.9125,0.03991,0.33440,4.0389,40.1152,74.7061,High
