voltage,current,temperature,time,battery_type,power,voltage_drop_rate,temp_change_rate,current_spike,soc,soh,risk
11.4716,7.9454,52.3303,337.74,Lead-acid,91.1456,0.036027,0.11697,2.8401,29.0503,41.3866,High
12.7967,5.6346,41.7194,305.52,Lead-acid,72.104,0.028481,0.18905,1.664,33.5573,61.3185,Medium
13.348,2.5146,29.6771,50.67,NiMH,33.5643,0.004854,0.06169,0,88.1958,80.4623,Low
13.8533,0.8905,20,115.18,Li-ion,12.3366,0.012717,0.14112,0.8695,70.2915,84.857,Low
12.9359,0.5835,27.6873,181.24,NiMH,7.548,0.002419,0.01999,1.0772,81.2278,72.2285,Medium
11.7712,8.2917,47.4209,390.16,Li-ion,97.6033,0.040551,0.34435,3.6047,25.5231,33.9563,High
11.7584,6.844,50.5961,329.3,NiMH,80.4752,0.040328,0.04308,3.2944,21.5584,40.2834,High
10.8064,9.5329,44.6855,492.45,NiMH,103.0162,0.034942,0.01,3.4484,33.2986,30.5632,High
11.8838,9.8776,46.4263,408.19,Lead-acid,117.3834,0.032841,0.08844,3.0494,33.6981,40.2465,High
12.2924,1.1258,32.2455,134.86,Li-ion,13.8387,0.004193,0.20028,1.1869,84.2892,73.4258,Low
10.542,7.1729,58.548,457.11,Li-ion,75.6169,0.030354,0.43366,3.511,39.1353,24.7892,High
12.0371,7.6459,57.6311,403.04,NiMH,92.0346,0.032943,0.37062,2.9401,49.9253,18.9347,High
11.3188,5.7016,36.1387,259.97,Li-ion,64.5354,0.024004,0.05752,1.1542,59.5663,62.7629,Medium
12.8888,1.5203,27.0256,10,NiMH,19.5951,0.007572,0.03377,0,84.4051,79.0623,Low
11.7958,6.3093,38.6035,352.08,Lead-acid,74.423,0.019792,0.20933,2.2275,66.068,46.6491,Medium
14,1.6529,25.5374,10,Li-ion,23.1406,0.005137,0.05995,0.5237,94.0183,88.6197,Low
10.4601,8.6038,56.4572,423.8,Li-ion,89.9962,0.044949,0.43002,4.4348,15.4319,29.201,High
11.4613,9.5048,49.7953,487.53,NiMH,108.9371,0.043868,0.30551,4.7961,21.7218,25.9225,High
11.2485,4.6345,47.9219,279.69,Li-ion,52.1307,0.02779,0.32684,2.1116,49.5908,44.602,High
11.9727,5.5664,46.7696,172.64,Li-ion,66.6448,0.016526,0.22438,2.3008,66.9762,53.5788,Medium
12.3141,3.6839,38.3963,229.15,Li-ion,45.3644,0.026586,0.25915,2.0535,45.9142,59.3399,Medium
12.9873,2.638,33.962,165.44,Li-ion,34.2608,0.003586,0.11354,0.1794,94.6074,71.5315,Medium
11.5778,3.649,36.2402,169.19,Lead-acid,42.2471,0.026832,0.12624,1.6851,36.6715,67.0436,Medium
13.7729,1.7942,23.6286,56.35,Li-ion,24.7118,0.003623,0.22051,0.5432,81.1909,100,Low
11.2403,9.0185,49.0905,379.45,Li-ion,101.3706,0.045572,0.10725,2.3079,15.8319,34.6929,High
11.4684,6.1374,46.4685,147.84,Lead-acid,70.3859,0.025189,0.16398,1.2524,58.7083,59.1222,Medium
11.2066,7.4969,54.8129,430.08,Li-ion,84.0154,0.028115,0.05969,3.1594,51.0763,24.9813,Medium
11.3565,8.3991,52.3832,469.67,Li-ion,95.3844,0.035888,0.37704,2.0464,33.6804,34.042,High
12.4964,5.3472,37.3642,202.97,Li-ion,66.8201,0.028319,0.29283,1.1216,47.7054,60.8887,Medium
12.9749,2.8119,29.1466,148.2,NiMH,36.4843,0.010769,0.04443,0.1986,77.7283,77.2503,Low
12.7548,0.6137,34.494,33.29,NiMH,7.827,0.013431,0.08836,0.9291,82.7129,77.3466,Medium
13.6623,0.5701,26.1655,128.83,NiMH,7.7892,0.00726,0.09493,0.0472,89.4831,83.0967,Low
12.059,6.3218,43.4647,274.62,Lead-acid,76.234,0.011966,0.22168,1.8832,86.0194,55.9359,Medium
12.952,2.4298,24.275,69.46,NiMH,31.4714,0.008284,0.04336,0,85.912,83.6205,Low
13.8168,2.0117,32.6903,172.97,NiMH,27.7952,0.004425,0.223,0.7924,86.0408,64.8539,Low
13.0446,1.9944,21.5724,54.75,Li-ion,26.016,0.00288,0.1823,1.0562,83.6837,84.1151,Low
13.1021,2.9476,21.0886,32.18,Li-ion,38.62,0.006689,0.06083,0.7256,82.6013,93.3327,Medium
13.6068,1.9331,21.4689,141.2,Li-ion,26.3029,0.007586,0.12236,0.0019,73.5274,85.3124,Low
10.3383,7.3366,59.9354,492.12,Lead-acid,75.8482,0.036402,0.32101,3.085,20.1904,26.216,High
13.4455,1.8139,34.621,25.43,Li-ion,24.3882,0.004569,0.24221,0.5639,100,80.4574,Low
10.2361,5.6587,47.6084,440.92,Li-ion,57.9229,0.02561,0.30948,2.6302,43.4002,33.3805,High
11.3305,7.0454,58.6006,339.54,Lead-acid,79.8274,0.039981,0.16287,4.2666,10.7058,41.4963,High
11.5054,3.9871,37.988,170.22,NiMH,45.873,0.018755,0.05066,1.4872,54.7577,67.0596,Medium
11.3096,6.0233,52.5107,340.45,NiMH,68.1212,0.039863,0.42857,3.1727,27.9759,36.4688,High
10.2041,8.5343,57.3286,463.68,Li-ion,87.0849,0.035241,0.34301,2.9945,27.4171,14.3508,High
11.569,3.1933,38.7335,344.08,NiMH,36.9437,0.017061,0.12303,1.7835,62.1784,60.2103,Medium
13.0568,5.6549,36.4454,230.35,Li-ion,73.8341,0.02271,0.25536,2.4022,60.1018,62.2031,Medium
12.2497,4.4792,36.4557,204.27,Li-ion,54.8692,0.025283,0.16259,1.5306,54.5712,70.2125,Medium
11.3069,4.9837,42.5824,220.26,Lead-acid,56.3499,0.022288,0.02285,0.8468,47.1829,62.1141,Medium
11.0703,4.6037,41.3346,190.8,NiMH,50.9638,0.021708,0.18463,0.8818,54.5572,63.3239,Medium
13.1403,2.2093,23.3055,102.8,NiMH,29.0308,0.010284,0.09005,0.6978,83.7934,79.6862,Low
11.2417,4.4241,40.367,306.65,Li-ion,49.7344,0.027152,0.3131,2.2947,52.8339,57.344,Medium
13.6467,2.8673,22.1288,43.84,NiMH,39.1288,0.01171,0.07017,1.0046,84.1802,93.8375,Low
11.4269,5.8601,43.401,151.27,Lead-acid,66.9632,0.028376,0.26453,1.3532,35.4681,65.0081,Medium
12.3724,6.6866,47.5857,294.74,NiMH,82.7286,0.028162,0.11572,1.6256,48.456,39.6413,High
10.5507,8.5001,48.3152,397.83,NiMH,89.6817,0.032374,0.15628,4.6312,24.446,28.8123,High
13.0572,0.8084,33.2031,90.48,NiMH,10.5557,0.008495,0.25182,1.0327,83.9505,79.6617,Low
12.5365,5.7932,36.8197,316.81,Lead-acid,72.6263,0.016051,0.27258,2.9684,63.3125,56.001,Medium
13.4201,3.1273,25.609,126.91,NiMH,41.9693,0.011844,0.01,0.55,78.1682,84.4685,Medium
11.7045,8.3629,56.4639,370.23,Li-ion,97.884,0.031764,0.12418,3.5105,28.7233,39.1527,High
10,7.3489,60,359.27,Li-ion,73.4892,0.043213,0.32496,2.3284,26.4542,27.8786,High
11.5374,3.087,43.1359,331.97,Lead-acid,35.6164,0.01874,0.07719,1.6049,59.7103,55.8364,Medium
11.1789,7.4295,54.8989,450.96,Lead-acid,83.0536,0.041137,0.41841,3.0324,16.5781,33.5939,High
11.6626,3.114,45.1311,170.62,Li-ion,36.3169,0.017201,0.04912,2.464,69.7029,55.6876,Medium
11.1229,9.4948,52.1331,315.68,Lead-acid,105.6096,0.044683,0.07609,4.0602,10.9869,51.9209,High
10.1373,7.2809,48.929,477.3,NiMH,73.8092,0.047242,0.20061,3.2162,7.7405,28.1259,High
10.7189,8.6872,60,450.29,Li-ion,93.1177,0.043465,0.25571,2.4747,24.1856,9.8255,High
11.0061,9.8506,59.0028,345.75,NiMH,108.4166,0.045985,0.12789,4.2973,16.6184,27.371,High
11.3751,8.4186,45.5635,475.24,Li-ion,95.7627,0.045862,0.16746,2.984,12.4456,29.8518,High
12.4212,2.0844,24.427,97.88,NiMH,25.8906,0.01085,0.06072,0,80.9076,84.2048,Low
13.2728,0.937,21.1268,48.25,NiMH,12.437,0.010556,0.02909,0.6797,74.5869,89.8569,Low
11.1166,8.6504,53.9518,304.91,Lead-acid,96.1628,0.03085,0.28017,2.727,36.0705,41.5261,High
11.4141,9.5081,58.5882,400.54,Lead-acid,108.5264,0.045014,0.081,2.6174,15.4857,39.0688,High
11.8262,3.903,39.1941,200.3,Li-ion,46.1572,0.019238,0.05041,2.1984,58.7907,54.6838,Medium
12.0653,0.5479,23.9944,50.84,Lead-acid,6.6106,0.013892,0.13792,1.1595,65.7784,84.2768,Low
11.2344,8.3981,50.3663,356.61,Li-ion,94.3474,0.041831,0.20426,4.809,22.6592,39.3815,High
10,6.8223,45.9799,345.21,NiMH,68.2229,0.031571,0.10065,3.8365,34.9565,44.0701,High
13.8794,2.8725,24.2368,19.94,Li-ion,39.868,0.012397,0.04444,0.9474,66.3324,94.9392,Low
13.1031,1.9979,22.3393,116.37,NiMH,26.1788,0.014493,0.08744,1.1619,78.3697,86.8025,Low
12.0083,5.4398,43.2256,255.28,Lead-acid,65.3231,0.027063,0.11766,1.5616,43.1412,61.0677,Low
12.1435,2.905,25.9299,112.96,Lead-acid,35.2767,0.001759,0.10922,0.7961,94.7121,81.1317,Medium
12.8414,2.1275,33.7533,132.37,Lead-acid,27.3199,0.006115,0.2249,0.9323,81.581,74.0348,Low
10.6225,8.3139,47.2664,369.75,Lead-acid,88.3142,0.035369,0.19902,4.8118,20.6649,51.4382,High
12.4796,5.9707,44.2605,197.77,Lead-acid,74.5115,0.017837,0.25778,1.9283,58.7265,61.074,Medium
12.2729,1.2044,28.225,97.75,Lead-acid,14.7809,0.008026,0.20077,0.0402,73.6137,74.7965,Low
12.0415,3.5924,39.0753,184.16,Li-ion,43.258,0.018328,0.29544,2.3664,64.579,63.1531,Medium
11.5287,3.8602,39.9152,253.06,Lead-acid,44.5033,0.026735,0.04849,1.9953,47.6937,59.5433,Medium
11.1756,8.8691,54.4449,386.91,Li-ion,99.1168,0.037832,0.28614,3.6943,25.5912,32.8745,High
10,8.2044,55.679,330.5,Lead-acid,82.0445,0.03403,0.43648,3.8156,28.3603,40.4337,High
11.3512,8.2116,48.5136,438.59,NiMH,93.2117,0.047312,0.13378,3.1892,25.8242,29.0865,High
12.3066,3.7936,31.2095,60.97,Li-ion,46.686,0.003648,0.09089,1.0538,90.7671,78.9304,Low
10.6803,5.7787,60,412.97,Li-ion,61.7177,0.041193,0.40766,2.5315,33.1535,33.1212,High
12.4095,1.5283,35.029,125.78,Li-ion,18.965,0.009638,0.07459,0.5156,78.58,71.4223,Medium
12.6732,1.8721,28.6101,43.03,NiMH,23.7252,0.011114,0.22357,1.0544,79.765,85.7667,Low
12.4127,5.2599,45.7549,309.86,Li-ion,65.2896,0.026498,0.2507,2.2951,42.7054,41.2604,Medium
10.5247,8.0825,46.8473,436.06,Li-ion,85.0657,0.029158,0.13913,4.3128,48.4341,34.8586,High
10,7.667,47.1504,308.07,Lead-acid,76.6698,0.034072,0.39019,2.7006,19.8421,52.904,High
10.7888,8.7738,52.8541,307.39,NiMH,94.6588,0.024286,0.21081,3.1266,58.4469,44.595,High
12.9091,6.9569,38.0038,174.61,Li-ion,89.8072,0.030472,0.21925,2.8525,48.8834,68.0748,Medium
11.2747,4.7743,49.3048,337.72,Li-ion,53.8291,0.019089,0.35019,1.7904,67.9318,43.7071,Medium
11.8107,8.0458,52.5894,363.48,NiMH,95.0271,0.029553,0.1856,4.1279,51.7841,32.4684,High
10.365,7.8889,50.6641,340.43,Li-ion,81.7683,0.041287,0.07446,4.7254,24.6807,35.1546,High
11.2664,5.8401,47.4032,350.38,Li-ion,65.7971,0.037824,0.09562,1.7069,38.2541,39.133,Medium
10.0885,9.6256,46.11,346.29,NiMH,97.1077,0.039125,0.08493,3.6029,23.547,35.7666,High
12.3769,3.1084,26.1364,40.59,Li-ion,38.4727,0.002778,0.19015,0.4168,85.2626,96.654,Low
12.2436,1.6823,20.4402,113.53,NiMH,20.5975,0.003158,0.07361,0.1136,83.3674,92.8896,Low
11.5335,3.2554,37.6282,165.19,NiMH,37.5465,0.022808,0.14445,2.21,51.0335,64.2136,Medium
11.8039,6.2719,43.0619,289.78,NiMH,74.0326,0.018583,0.24582,1.9421,74.1203,53.0213,Medium
12.6533,2.1087,26.2293,75.05,Lead-acid,26.6819,0.006402,0.11037,0.628,84.5267,95.3141,Low
11.3502,7.8186,55.0718,486.77,NiMH,88.7424,0.033769,0.39835,2.211,47.5521,18.5934,High
12.6892,4.4199,46.1104,205.29,Lead-acid,56.0844,0.018502,0.26839,1.8539,57.9496,55.1073,Medium
11.732,6.0993,42.5173,257.58,Li-ion,71.5566,0.020277,0.13314,2.6965,63.2071,49.3603,Medium
12.031,9.0553,60,425.99,Li-ion,108.9438,0.039328,0.12042,3.5269,32.7221,18.938,High
13.0032,2.2727,30.6389,66.43,NiMH,29.5518,0.013927,0.19061,0.4971,84.5831,80.4824,Low
13.3928,1.011,32.912,179.85,Li-ion,13.5398,0.012883,0.13637,0.0754,69.552,66.6142,Low
13.6485,2.73,20,117.58,NiMH,37.2608,0.003182,0.05413,1.0505,92.4685,91.1727,Low
13.6755,1.4185,31.9597,143.71,Lead-acid,19.3992,0.001412,0.14039,1.1401,90.6195,79.0894,Low
11.0695,7.3317,51.3457,321.47,NiMH,81.1576,0.033957,0.27968,2.3034,32.3404,44.2926,High
13.6304,1.3004,21.9375,78.99,Lead-acid,17.7255,0.00949,0.01,0,70.7868,93.4493,Low
10.1909,6.1973,45.7178,285.36,Li-ion,63.1561,0.034428,0.39366,4.7668,40.2481,49.8146,High
11.2094,4.3199,39.8411,188.51,NiMH,48.4232,0.017027,0.0703,1.7858,61.4315,67.6722,Medium
12.2051,5.4067,45.4216,163.49,Li-ion,65.9893,0.018738,0.07463,1.6735,50.7581,54.1824,Medium
11.4909,3.5239,41.5217,169.95,Lead-acid,40.4924,0.022911,0.04147,1.5255,52.739,64.0309,Medium
12.5937,5.4445,47.5675,239.28,NiMH,68.567,0.027898,0.12581,1.1519,46.4141,45.2582,Medium
10.3967,10,48.0685,481.43,Lead-acid,103.9666,0.038284,0.06929,5,22.344,43.115,High
11.8048,4.2076,43.8073,241.95,Lead-acid,49.6698,0.027529,0.08285,2.136,38.4333,66.1158,Medium
11.6159,7.115,54.6207,342.8,Li-ion,82.6476,0.036476,0.39132,2.5695,29.14,27.8268,High
12.9673,5.5718,51.5877,191.42,NiMH,72.2514,0.03168,0.29594,1.3866,41.9736,45.7477,Medium
12.1791,3.7885,47.0993,164.59,NiMH,46.1399,0.016889,0.03912,2.2489,59.4458,58.3603,Medium
13.6907,3.3698,22.7795,148.07,Lead-acid,46.1346,0.013939,0.08654,0.4043,70.708,81.3743,Medium
12.7079,2.8249,20.5118,104.34,Li-ion,35.8982,0.008436,0.14231,0.9492,85.4339,87.0042,Medium
10.9727,6.9873,46.9948,350.46,NiMH,76.6697,0.029269,0.35832,2.6394,42.221,44.6316,Medium
12.3475,6.2909,40.0503,221.21,Lead-acid,77.6772,0.021742,0.13077,3.155,54.9588,62.8842,Medium
10,8.2021,59.3285,328.04,Lead-acid,82.0211,0.03643,0.35027,4.4504,13.9876,36.251,High
12.6642,1.1532,29.9975,114.81,Lead-acid,14.6049,0.013369,0.20549,1.2307,66.554,78.8292,Low
14,0.6832,33.4215,68.86,Lead-acid,9.5649,0.004616,0.1048,0.4231,92.3942,72.5304,Low
11.8026,7.2887,53.3953,398.68,NiMH,86.0258,0.031198,0.3701,3.9426,43.5023,32.1,High
11.4715,6.2341,57.8523,318.13,Li-ion,71.5144,0.04805,0.1683,4.8509,5.0609,29.7055,High
12.5636,5.195,40.4492,189.29,Lead-acid,65.2683,0.020659,0.3775,1.685,65.5662,66.9661,Medium
12.8575,2.6071,45.8828,240.09,Li-ion,33.5214,0.020621,0.35763,2.4914,46.8559,46.0327,Medium
12.6687,4.0782,35.6966,323.83,Lead-acid,51.6653,0.027157,0.08127,2.1324,38.5652,63.4216,Medium
13.4481,3.2593,28.5053,72.82,NiMH,43.8318,0.004677,0.12353,1.0344,86.05,81.161,Low
13.5489,3.0413,20.8864,153.86,Li-ion,41.2068,0.010116,0.05549,0.1992,78.6761,93.2764,Low
13.4417,3.3643,31.0984,69.24,Li-ion,45.2215,0.010576,0.20095,0,73.2384,71.0994,Medium
10.484,8.2934,48.1907,277.56,Lead-acid,86.9487,0.043889,0.18204,4.0308,12.159,52.8311,High
13.18,3.3388,26.8673,74.15,Li-ion,44.0049,0.008345,0.12369,1.2611,70.2309,82.005,Low
13.3452,1.2246,22.4465,59.07,Li-ion,16.343,0.006308,0.13314,0,84.548,90.5944,Low
11.4649,6.177,47.8412,407.99,NiMH,70.8184,0.04158,0.38484,3.4914,27.9673,31.7996,High
11.0197,6.7096,37.3783,256.81,Lead-acid,73.9378,0.01404,0.26627,2.8913,70.2183,65.0141,Medium
11.5438,4.7989,38.3877,253.08,Lead-acid,55.3976,0.023795,0.03819,2.2176,43.9811,56.8641,Medium
12.9007,5.3724,39.2174,187.64,NiMH,69.3069,0.022198,0.10892,1.8641,46.3378,65.189,Medium
13.0067,0.5,27.0377,89.47,NiMH,6.5033,0.001,0.04369,0.984,90.2693,81.9417,Low
11.5873,7.8906,60,312.92,NiMH,91.4307,0.035927,0.37704,3.0981,33.6363,28.9584,High
14,1.6858,34.3906,88.92,NiMH,23.6015,0.006796,0.29158,0.5295,75.7943,82.153,Low
12.9544,3.4858,25.3334,140.32,Li-ion,45.1569,0.001,0.03884,0.5765,95.5415,75.13,Low
10.7686,6.4684,46.9713,289.08,Lead-acid,69.655,0.037599,0.05776,4.72,26.8626,45.7517,High
12.116,3.5963,44.9378,267.93,Lead-acid,43.5724,0.018443,0.16217,1.2458,59.4085,50.2149,Medium
13.5574,1.5586,28.1884,83.83,NiMH,21.1307,0.015658,0.07046,1.1977,66.7244,84.4331,Medium
13.1136,0.5,21.2155,21.96,Lead-acid,6.5568,0.009174,0.01,0.5006,84.5007,98.0797,Low
10.0383,7.9184,50.146,427.62,NiMH,79.4873,0.042925,0.04072,3.3999,26.5984,29.2091,High
10.2785,9.0645,49.4335,491.41,Lead-acid,93.1688,0.042987,0.25165,3.1289,16.0903,38.0143,High
10.5695,6.9955,58.7095,493.11,Lead-acid,73.9393,0.036465,0.39617,2.7969,24.5112,30.7573,High
12.8226,2.3012,31.1838,10,NiMH,29.5078,0.008247,0.14883,0,76.3296,76.9302,Low
13.8351,3.1852,30.462,133.24,Lead-acid,44.0679,0.001343,0.07693,0.3683,91.8969,76.1817,Low
11.4253,7.3705,52.5525,318.24,NiMH,84.21,0.037671,0.31961,4.9181,21.4042,31.9205,High
10.8584,6.8623,55.0485,308.5,NiMH,74.513,0.037213,0.20456,2.229,28.7221,29.1584,High
12.0985,4.9234,41.803,189.93,Li-ion,59.566,0.022563,0.27139,1.5343,57.973,68.359,Medium
13.7109,2.1532,31.9296,30.98,Li-ion,29.5228,0.012917,0.22922,1.2161,69.2156,80.1673,Medium
10.2779,6.9097,48.708,369.68,Li-ion,71.0175,0.030949,0.36377,4.6651,33.2572,22.6524,High
11.8907,4.5618,35.0422,334.03,Lead-acid,54.2429,0.030431,0.19201,1.318,30.524,59.1111,Medium
12.0011,9.623,60,376.49,Li-ion,115.4865,0.040891,0.37586,2.8711,32.695,18.6151,High
12.2439,5.0976,43.5128,247.06,NiMH,62.4146,0.02758,0.13272,1.1358,42.0176,51.0183,Medium
12.9118,2.5486,32.1938,187.54,Lead-acid,32.9076,0.001,0.24699,0.5943,100,81.8985,Low
12.9103,0.5,33.8242,108.29,NiMH,6.4551,0.011962,0.23714,0.2469,74.7938,70.3705,Low
11.3694,4.8953,44.6036,296.78,Lead-acid,55.6563,0.014946,0.22863,3.0763,56.74,50.0909,Medium
11.7976,8.9941,60,342.09,Lead-acid,106.109,0.042596,0.32957,3.0809,8.3806,35.1468,High
11.4707,7.7771,45.8906,498.53,Lead-acid,89.209,0.031884,0.19002,3.886,35.5186,42.1721,High
11.761,5.8184,40.7183,154.15,Lead-acid,68.4297,0.021523,0.23561,1.1105,60.1865,68.4988,Medium
11.5097,8.7785,59.4115,449.31,Li-ion,101.0377,0.042187,0.15175,3.1205,31.5438,17.313,High
11.9589,8.9779,48.6682,310.45,NiMH,107.366,0.041245,0.14258,4.9584,25.8877,45.51,High
11.482,4.1902,47.8985,290.59,Lead-acid,48.112,0.026633,0.1553,3.0335,45.7118,50.5145,Medium
10.2379,7.2115,52.6551,382.25,Li-ion,73.8308,0.030803,0.22434,5,44.3145,27.5359,High
11.3947,3.5397,36.7636,285.66,Lead-acid,40.3338,0.031481,0.12619,1.7746,37.7088,56.1328,Medium
12.6656,1.7627,36.0642,83.47,Li-ion,22.3255,0.004111,0.20122,0.812,100,64.552,Medium
12.3142,5.6092,37.8472,281.14,Lead-acid,69.0722,0.028675,0.20146,2.1188,43.1072,62.6377,High
12.05,3.0039,36.8311,33.18,Lead-acid,36.1964,0.00929,0.09053,0.7889,76.2026,77.7628,Medium
11.7985,7.7623,58.0672,475.21,NiMH,91.5834,0.036027,0.22769,3.1463,28.7565,16.729,High
11.4029,3.0165,37.0807,147.57,Lead-acid,34.3971,0.0216,0.3124,2.867,57.77,66.9762,Medium
11.0553,6.44,58.7459,438.78,Lead-acid,71.1963,0.0435,0.35239,3.1283,16.7412,30.294,High
12.0222,6.3931,39.8159,371.28,NiMH,76.8588,0.013034,0.09688,0.8868,70.8555,46.9381,Medium
11.3657,8.5433,60,387.86,Lead-acid,97.1011,0.043223,0.09604,4.0075,11.8611,30.917,High
12.8653,2.5956,31.8548,77.53,NiMH,33.3926,0.006063,0.14553,1.0033,90.53,73.9452,Low
10,9.8323,54.1167,468.35,Li-ion,98.3229,0.037654,0.17795,4.1234,35.3119,27.03,High
13.1865,2.8859,47.2608,265.98,NiMH,38.0544,0.012987,0.23492,0.9479,75.557,50.3532,Medium
13.1998,0.7158,34.6578,101.61,Li-ion,9.4484,0.006278,0.08844,0.2141,78.3516,73.7328,Low
10.7286,8.5034,60,354.69,Lead-acid,91.2295,0.043066,0.05379,2.8392,16.884,33.5577,High
10.7052,6.8183,53.206,296.33,Lead-acid,72.9911,0.045798,0.27262,4.8433,18.0253,50.2791,High
13.1245,6.6306,40.2588,244.49,Li-ion,87.0241,0.024224,0.2488,1.1133,60.8487,41.7247,Medium
13.7793,3.0774,22.0537,93.48,Lead-acid,42.4048,0.010375,0.16945,0.1591,73.1441,98.2354,Low
12.8272,4.9747,42.7316,219.48,Lead-acid,63.8117,0.020505,0.22832,1.7391,61.2224,60.9054,Medium
13.892,1.0767,24.2348,35.2,Li-ion,14.9571,0.012811,0.04421,1.4638,69.5695,94.6823,Medium
13.8513,2.4272,35.7183,60.05,NiMH,33.6196,0.006925,0.08076,0,84.6341,68.2465,Low
12.9708,1.2346,35.7748,136.55,Li-ion,16.0142,0.004116,0.08709,1.009,88.7814,65.9617,Medium
11.0163,6.2114,48.2315,309.34,NiMH,68.4267,0.037751,0.18741,4.6222,36.1701,47.7647,High
12.5838,3.3586,25.1247,61.54,Li-ion,42.2646,0.007748,0.12023,0.5841,86.0494,89.9634,Low
11.5434,7.1615,47.7698,312.37,Lead-acid,82.6678,0.047095,0.06901,3.8287,1.7105,57.1572,High
11.2859,10,57.4714,496.67,Lead-acid,112.8594,0.041862,0.43773,2.449,27.7892,29.7383,High
11.4401,5.7001,38.5887,230.43,Li-ion,65.21,0.01898,0.0915,0.9079,63.1086,61.1876,Medium
11.638,9.8132,60,390.26,NiMH,114.206,0.028928,0.12701,4.109,33.7903,25.3241,High
11.3491,6.7083,45.5854,232.58,NiMH,76.1324,0.02804,0.01,1.905,45.631,41.7646,Medium
11.6612,5.2088,44.561,179.09,Li-ion,60.7412,0.021482,0.01736,1.6807,69.5105,51.1764,High
13.2139,0.8146,34.4488,66.85,Lead-acid,10.7636,0.012691,0.0272,0.9,67.5546,72.0008,Medium
12.171,3.2311,36.2646,263.69,NiMH,39.3264,0.017981,0.17537,1.9593,59.2934,62.8692,Medium
10.5225,9.0067,49.6406,491.0,NiMH,94.7727,0.05,0.22602,3.5705,10.9832,32.5668,High
11.3297,7.8795,52.6764,414.89,Li-ion,89.2724,0.044054,0.39784,2.2891,24.5805,27.1854,High
12.4393,4.6942,36.1453,264.8,Li-ion,58.393,0.015322,0.05174,1.5937,71.1482,56.2861,Medium
11.8944,4.4405,49.416,298.28,Lead-acid,52.8168,0.019276,0.28771,2.2305,65.1377,47.647,Medium
12.385,4.6431,41.2819,273.45,Lead-acid,57.5053,0.017671,0.30414,1.6868,56.3443,48.606,Medium
13.2272,0.9415,28.6732,152.54,Lead-acid,12.4539,0.012845,0.04332,0.5375,59.2075,84.5021,Low
11.214,7.6918,47.912,299.35,NiMH,86.2562,0.040198,0.2978,2.7539,34.018,41.2007,High
10.0747,6.9182,49.8397,353.28,Li-ion,69.6985,0.034251,0.2762,5,41.2654,41.9029,High
12.309,0.6793,27.3941,14.75,Lead-acid,8.3615,0.010423,0.06706,0.2601,74.7968,82.1302,Low
11.2783,10,53.8952,485.3,NiMH,112.7834,0.047475,0.27464,3.0702,22.6082,28.6584,High
12.1944,4.7483,37.5298,272.98,Lead-acid,57.9032,0.019687,0.24287,1.3007,46.9041,65.2419,Medium
12.9955,3.0283,23.8141,137.59,Li-ion,39.3543,0.010378,0.08809,1.2565,77.1964,83.4582,Low
12.2928,5.9085,46.0283,344.99,Li-ion,72.632,0.035736,0.21644,3.6983,44.2812,40.1436,High
10.5061,10,54.443,384.17,Lead-acid,105.061,0.04221,0.3516,4.5111,13.5486,38.3562,Medium
13.3505,1.6919,26.752,166.87,Li-ion,22.5874,0.010709,0.04028,1.1476,64.0155,71.9005,Medium
11.8005,7.9247,58.3195,483.11,Lead-acid,93.5145,0.03924,0.39525,4.0085,19.3528,30.6267,Medium
14,1.7316,27.3748,81.03,NiMH,24.242,0.001,0.01,0.9782,99.6995,80.9504,Low
12.8275,2.5879,35.2473,117.86,NiMH,33.1964,0.010298,0.2635,0.4587,63.7235,59.3581,Low
11.7943,6.6855,38.6983,333.25,NiMH,78.8506,0.021161,0.03349,0.928,66.9072,49.8842,Medium
10,6.0678,45.1437,433.43,NiMH,60.6775,0.049147,0.15174,4.5032,6.5038,41.1831,High
12.6006,3.1952,48.2648,142.8,Lead-acid,40.2615,0.018373,0.31725,2.2531,65.4524,58.1111,Medium
11.3359,7.9279,53.9371,489.61,Li-ion,89.8701,0.038414,0.05734,3.6599,39.1552,22.3432,High
11.2322,7.4684,52.6804,367.45,Li-ion,83.8864,0.049338,0.10347,1.7088,7.7372,35.8325,High
12.8903,0.5,26.3681,54.44,NiMH,6.4452,0.006001,0.18082,0.9854,90.9722,80.6659,Low
13.1411,2.4403,23.5234,109.42,NiMH,32.0685,0.002994,0.17853,0.0898,91.5446,83.7951,Low
12.8785,5.64,40.9026,200.78,Lead-acid,72.6344,0.030757,0.21892,1.6896,36.7958,61.5815,Medium
13.9765,0.719,36.7038,108.45,NiMH,10.0485,0.004371,0.33242,0.2611,91.3166,66.9103,Low
12.1663,3.0137,43.7684,196.24,Lead-acid,36.6658,0.020242,0.06796,2.3041,49.8227,61.7136,Medium
11.7331,9.7381,54.5896,334.58,NiMH,114.2582,0.035733,0.39469,4.4326,41.8437,32.7637,High
13.0659,2.5267,47.4316,297.14,NiMH,33.0133,0.014903,0.01253,1.6386,71.6417,35.2408,Medium
11.4442,3.4861,45.9898,268.29,Lead-acid,39.8955,0.011533,0.28842,2.4722,78.4552,49.267,Medium
13.4506,2.1528,31.334,102.74,NiMH,28.9569,0.002143,0.03689,0.7495,88.9187,74.5359,Low
12.2862,5.1336,36.1423,276.63,Lead-acid,63.0728,0.021615,0.17812,2.3734,52.7622,71.1576,Medium
